19,75,57,30,71.25,18.05,1,0.50022,18
18,65,56,25,23.75,53.2,1,0.8834,17
20,75,57,35,40.25,65.55,1,0.81697,16
19,75,56,35,97.5,24.7,2,0.78337,15
20,65,55,30,68.25,21,3,0.75028,14
21,65,57,30,61.75,19.95,1,0.66692,13
19,65,56,25,74.75,21.85,2,0.70027,12
21,70,57,35,80.5,24.15,3,0.71694,11
22,75,59,35,52.5,15.4,2,0.66693,10
20,75,59,30,34.5,67.85,2,0.75029,9
19,65,55,25,23.75,52.25,2,0.63359,8
21,75,59,30,63.75,17.85,2,0.51692,7
19,65,55,30,55.25,16.15,1,0.60027,6
22,65,56,35,45.5,15.4,2,0.75031,5
19,75,57,30,71.25,18.05,2,0.68362,4
21,70,59,25,73.5,22.05,2,0.7336,3
20,70,57,30,91,26,2,0.63337,2
21,70,57,35,45.5,74.1,3,0.66695,1
