120,22.5,240,62.5,114,24,2,0.50103,39
135,22.5,245,67.5,101,28,0,2.68e-06,38
135,22.5,245,67.5,101,28,2,0.73434,38
130,27.5,260,67.5,195,84,1,0.93289,37
120,22.5,245,62.5,233,66,2,0.60101,36
120,27.5,260,62.5,126,26,2,0.69974,35
115,27.5,240,67.5,180,84,1,0.71767,34
135,22.5,260,62.5,128,24,1,0.91771,33
115,25,250,62.5,109,26,2,0.73308,32
130,22.5,255,62.5,163,17,0,3.068e-06,31
130,22.5,255,62.5,163,17,3,0.58565,31
135,25,255,67.5,191,84,2,0.65817,30
115,25,245,62.5,98,29,1,0.99709,29
115,22.5,245,62.5,98,26,2,0.80103,28
125,27.5,255,65,217,75,1,0.63558,27
135,27.5,255,67.5,217,78,1,0.8164,26
120,27.5,250,65,102,32,2,0.73561,25
130,22.5,255,62.5,137,21,2,0.66728,24
120,27.5,245,67.5,257,64,1,0.56632,23
135,27.5,260,67.5,299,57,1,0.85106,22
125,27.5,260,65,221,75,0,3.534e-06,21
125,27.5,260,65,221,75,1,0.61887,21
130,22.5,240,67.5,228,71,2,1.0022,20
135,27.5,260,67.5,325,51,3,0.81769,19
130,22.5,250,65,263,62,1,0.8343,18
120,22.5,240,65,90,28,1,0.73467,17
115,27.5,245,65,282,55,3,0.83437,16
115,27.5,240,67.5,252,64,1,1.0039,15
120,25,250,62.5,188,78,2,0.71911,14
130,22.5,250,65,238,68,2,0.78541,13
125,22.5,245,65,131,21,0,3.398e-06,12
125,22.5,245,65,131,21,1,0.71767,12
130,25,255,65,137,24,0,3.34e-06,11
130,25,255,65,137,24,1,0.71713,11
125,25,250,65,106,29,1,0.86634,10
125,25,255,62.5,94,31,2,1.0019,9
115,22.5,245,62.5,257,59,2,0.80024,8
135,25,260,65,128,26,1,0.31631,7
130,22.5,240,67.5,150,19,1,1.001,6
120,22.5,240,65,138,19,0,3.225e-06,5
120,22.5,240,65,138,19,2,0.91767,5
130,25,255,65,319,49,0,3.086e-06,4
130,25,255,65,319,49,1,1.0022,4
115,27.5,255,62.5,319,47,1,0.86768,3
120,25,240,67.5,300,51,2,0.88391,2
115,27.5,255,62.5,319,47,1,0.61682,1
