79,3,0.73307,3,1,2,125,27.5,250,67.5,131,26,3,2,1
80,2,0.75092,2,3,1,120,22.5,245,62.5,208,72,2,3,2
81,3,0.8902,1,3,2,135,27.5,255,67.5,293,57,1,2,2
82,1,0.81645,3,2,1,130,25,250,67.5,150,21,3,3,2
83,3,0.96897,3,2,1,125,25,255,62.5,144,21,3,2,2
84,1,0.78565,1,2,3,130,27.5,255,67.5,124,29,4,3,1
85,3,0.94969,2,3,1,125,22.5,250,62.5,119,24,4,1,1
86,1,0.91771,1,3,2,125,22.5,240,65,180,81,2,3,3
87,1,0.85019,1,2,3,125,22.5,250,62.5,119,24,4,3,1
88,1,0.71761,2,3,1,135,25,260,65,169,19,3,3,3
89,2,0.85095,1,2,3,120,25,250,62.5,114,26,4,1,1
90,3,0.78419,2,1,3,120,27.5,250,65,313,49,1,1,3
91,1,0.61894,3,1,2,120,25,245,65,184,81,2,3,3
92,1,0.95147,1,2,3,130,25,255,65,217,75,2,2,2
93,1,0.91633,3,1,2,120,27.5,245,67.5,282,57,1,3,2
94,1,0.84349,3,1,2,135,25,255,67.5,293,57,1,3,2
95,1,0.733,3,1,2,125,27.5,250,67.5,288,57,1,3,2
96,3,0.77605,2,3,1,125,27.5,260,65,273,62,1,2,1
97,1,0.71626,1,2,3,130,27.5,255,67.5,124,29,4,3,1
98,2,0.93431,1,3,2,125,22.5,240,65,276,55,1,3,2
99,1,0.70102,2,1,3,135,22.5,255,65,242,68,2,3,1
100,1,0.71637,3,1,2,135,27.5,255,67.5,191,84,2,3,3
101,1,0.61683,3,2,1,135,27.5,260,67.5,325,51,1,3,3
102,1,0.60233,1,3,2,125,25,250,65,106,29,4,3,2
103,3,0.80096,3,1,2,115,25,240,65,121,24,3,1,1
104,2,0.93434,2,1,3,115,22.5,245,62.5,306,47,1,3,3
105,1,0.61767,1,3,2,130,25,260,62.5,195,78,2,3,3
106,2,0.88429,3,1,2,115,25,250,62.5,98,29,4,1,2
107,2,0.78438,1,3,2,120,22.5,240,62.5,126,21,3,3,1
108,1,0.89975,3,1,2,130,25,250,67.5,137,24,3,3,1
109,3,0.81635,1,3,2,125,22.5,245,65,131,21,3,2,1
110,2,0.86681,2,3,1,130,27.5,260,65,163,21,3,3,3
111,2,0.81642,1,3,2,115,25,245,62.5,282,53,1,3,2
112,1,0.70111,2,3,1,135,25,250,67.5,263,64,1,3,1
113,1,1.0063,2,1,3,125,25,255,62.5,242,66,2,3,1
114,1,0.96769,3,1,2,120,27.5,260,62.5,102,32,4,3,2
115,2,0.80101,2,1,3,130,22.5,255,62.5,150,19,3,3,2
116,2,1.0022,1,2,3,120,22.5,245,62.5,150,17,3,3,3
117,1,0.83475,1,3,2,120,22.5,240,65,102,26,4,2,2
118,2,0.83436,3,2,1,135,22.5,245,67.5,233,71,2,1,1
119,1,0.76895,3,2,1,130,22.5,250,65,98,28,4,2,3
120,1,0.58339,2,3,1,120,25,240,67.5,204,78,2,3,2
